T1,T2,T3,T4
1522325358157,1522325358286,1522325358286,1522325358386
1522325358386,1522325358511,1522325358511,1522325358620
1522325358620,1522325358749,1522325358749,1522325358928
1522325358928,1522325359055,1522325359056,1522325359235
1522325359235,1522325359364,1522325359364,1522325359543
1522325359543,1522325359672,1522325359673,1522325359850
1522325359850,1522325359980,1522325359980,1522325360157
1522325360157,1522325360286,1522325360286,1522325360464
1522325360464,1522325360594,1522325360594,1522325360874
1522325360874,1522325361003,1522325361003,1522325361181
1522325361181,1522325361310,1522325361310,1522325361488
1522325361488,1522325361617,1522325361617,1522325361797
1522325361797,1522325361924,1522325361924,1522325362103
1522325362103,1522325362232,1522325362232,1522325362410
1522325362410,1522325362534,1522325362534,1522325362654
1522325362654,1522325362778,1522325362778,1522325362922
1522325362922,1522325363050,1522325363050,1522325363229
1522325363229,1522325363359,1522325363359,1522325363537
1522325363537,1522325363665,1522325363665,1522325363844
1522325363844,1522325363971,1522325363971,1522325364150
1522325364150,1522325364279,1522325364279,1522325364468
1522325364468,1522325364597,1522325364597,1522325364765
1522325364765,1522325364895,1522325364895,1522325364995
1522325364995,1522325365123,1522325365123,1522325365224
1522325365224,1522325365353,1522325365353,1522325365452
1522325365452,1522325365582,1522325365582,1522325365682
1522325365682,1522325365812,1522325365812,1522325365993
1522325365993,1522325366123,1522325366123,1522325366300
1522325366300,1522325366429,1522325366429,1522325366608
1522325366609,1522325366736,1522325366736,1522325366915
1522325366915,1522325367045,1522325367045,1522325367145
1522325367145,1522325367277,1522325367277,1522325367428
1522325367428,1522325367557,1522325367557,1522325367735
1522325367735,1522325367861,1522325367861,1522325368041
1522325368041,1522325368170,1522325368170,1522325368349
1522325368349,1522325368478,1522325368478,1522325368656
1522325368656,1522325368785,1522325368785,1522325368963
1522325368963,1522325369091,1522325369092,1522325369271
1522325369271,1522325369394,1522325369394,1522325369578
1522325369578,1522325369709,1522325369709,1522325369885
1522325369885,1522325370014,1522325370014,1522325370192
1522325370192,1522325370316,1522325370316,1522325370499
1522325370499,1522325370629,1522325370629,1522325370807
1522325370807,1522325370936,1522325370936,1522325371114
1522325371114,1522325371240,1522325371240,1522325371421
1522325371421,1522325371551,1522325371551,1522325371728
1522325371728,1522325371859,1522325371859,1522325372035
1522325372036,1522325372167,1522325372168,1522325372343
1522325372343,1522325372474,1522325372474,1522325372651
1522325372651,1522325372781,1522325372781,1522325372957
1522325372957,1522325373087,1522325373087,1522325373264
1522325373264,1522325373394,1522325373394,1522325373571
1522325373572,1522325373700,1522325373700,1522325373879
1522325373879,1522325374009,1522325374009,1522325374186
1522325374186,1522325374309,1522325374309,1522325374493
1522325374493,1522325374624,1522325374625,1522325374801
1522325374801,1522325374930,1522325374930,1522325375107
1522325375107,1522325375236,1522325375236,1522325375414
1522325375415,1522325375543,1522325375543,1522325375724
1522325375724,1522325375853,1522325375853,1522325376029
1522325376029,1522325376158,1522325376158,1522325376336
1522325376336,1522325376466,1522325376466,1522325376643
1522325376643,1522325376773,1522325376773,1522325376952
1522325376952,1522325377080,1522325377080,1522325377179
1522325377179,1522325377311,1522325377311,1522325377463
1522325377463,1522325377592,1522325377592,1522325377770
1522325377770,1522325377900,1522325377900,1522325378077
1522325378077,1522325378206,1522325378206,1522325378385
1522325378385,1522325378514,1522325378514,1522325378691
1522325378691,1522325378820,1522325378820,1522325379000
1522325379000,1522325379129,1522325379129,1522325379306
1522325379306,1522325379439,1522325379439,1522325379613
1522325379613,1522325379747,1522325379747,1522325379920
1522325379920,1522325380603,1522325380603,1522325380740
1522325380740,1522325380881,1522325380881,1522325380998
1522325380998,1522325381128,1522325381128,1522325381228
1522325381228,1522325381369,1522325381370,1522325381469
1522325381469,1522325381597,1522325381597,1522325381696
1522325381696,1522325381825,1522325381825,1522325381928
1522325381929,1522325382058,1522325382058,1522325382157
1522325382157,1522325382286,1522325382286,1522325382401
1522325382401,1522325382530,1522325382530,1522325382629
1522325382629,1522325382755,1522325382755,1522325382854
1522325382854,1522325382983,1522325382983,1522325383083
1522325383083,1522325383211,1522325383211,1522325383311
1522325383311,1522325383436,1522325383436,1522325383535
1522325383535,1522325383659,1522325383659,1522325383758
1522325383759,1522325383888,1522325383888,1522325383989
1522325383989,1522325384114,1522325384114,1522325384213
1522325384213,1522325384342,1522325384342,1522325384475
1522325384475,1522325384611,1522325384612,1522325384711
1522325384711,1522325384835,1522325384835,1522325384936
